generation=0, runtime=5.80s, best_objective=1455571.107500, note=start
generation=1851, runtime=14660.50s, best_objective=1454827.872800, note=checkpoint
generation=1852, runtime=14664.03s, best_objective=1454827.872800, note=checkpoint
generation=1853, runtime=14668.03s, best_objective=1454827.872800, note=checkpoint
generation=1854, runtime=14672.02s, best_objective=1454827.872800, note=checkpoint
generation=1855, runtime=14675.63s, best_objective=1454827.872800, note=checkpoint
generation=1856, runtime=14679.00s, best_objective=1454827.872800, note=checkpoint
generation=1857, runtime=14682.56s, best_objective=1454827.872800, note=checkpoint
generation=1858, runtime=14686.11s, best_objective=1454827.872800, note=checkpoint
generation=1859, runtime=14689.61s, best_objective=1454827.872800, note=checkpoint
generation=1860, runtime=14693.09s, best_objective=1454827.872800, note=checkpoint
generation=1861, runtime=14696.40s, best_objective=1454827.872800, note=checkpoint
generation=1862, runtime=14699.75s, best_objective=1454827.872800, note=checkpoint
generation=1863, runtime=14703.22s, best_objective=1454827.872800, note=checkpoint
generation=1864, runtime=14706.55s, best_objective=1454827.872800, note=checkpoint
generation=1865, runtime=14709.87s, best_objective=1454827.872800, note=checkpoint
generation=1866, runtime=14713.31s, best_objective=1454827.872800, note=checkpoint
generation=1867, runtime=14716.69s, best_objective=1454827.872800, note=checkpoint
generation=1868, runtime=14720.05s, best_objective=1454827.872800, note=checkpoint
generation=1869, runtime=14723.50s, best_objective=1454827.872800, note=checkpoint
generation=1870, runtime=14726.84s, best_objective=1454827.872800, note=checkpoint
generation=1871, runtime=14730.54s, best_objective=1454827.872800, note=checkpoint
generation=1872, runtime=14734.06s, best_objective=1454827.872800, note=checkpoint
generation=1873, runtime=14737.86s, best_objective=1454827.872800, note=checkpoint
generation=1874, runtime=14741.43s, best_objective=1454827.872800, note=checkpoint
generation=1875, runtime=14745.36s, best_objective=1454827.872800, note=checkpoint
generation=1876, runtime=14749.30s, best_objective=1454827.872800, note=checkpoint
generation=1877, runtime=14752.88s, best_objective=1454827.872800, note=checkpoint
generation=1878, runtime=14756.76s, best_objective=1454827.872800, note=checkpoint
generation=1879, runtime=14760.26s, best_objective=1454827.872800, note=checkpoint
generation=1880, runtime=14763.67s, best_objective=1454827.872800, note=checkpoint
generation=1881, runtime=14767.17s, best_objective=1454827.872800, note=checkpoint
generation=1882, runtime=14770.56s, best_objective=1454827.872800, note=checkpoint
generation=1883, runtime=14774.20s, best_objective=1454827.872800, note=checkpoint
generation=1884, runtime=14778.02s, best_objective=1454827.872800, note=checkpoint
generation=1885, runtime=14781.38s, best_objective=1454827.872800, note=checkpoint
generation=1886, runtime=14784.81s, best_objective=1454827.872800, note=checkpoint
generation=1887, runtime=14788.18s, best_objective=1454827.872800, note=checkpoint
generation=1888, runtime=14792.01s, best_objective=1454827.872800, note=checkpoint
generation=1889, runtime=14795.62s, best_objective=1454827.872800, note=checkpoint
generation=1890, runtime=14799.09s, best_objective=1454827.872800, note=checkpoint
generation=1891, runtime=14802.44s, best_objective=1454827.872800, note=checkpoint
generation=1892, runtime=14805.90s, best_objective=1454827.872800, note=checkpoint
generation=1893, runtime=14809.41s, best_objective=1454827.872800, note=checkpoint
generation=1894, runtime=14812.75s, best_objective=1454827.872800, note=checkpoint
generation=1895, runtime=14816.73s, best_objective=1454827.872800, note=checkpoint
generation=1896, runtime=14820.35s, best_objective=1454827.872800, note=checkpoint
generation=1897, runtime=14823.72s, best_objective=1454827.872800, note=checkpoint
generation=1898, runtime=14827.22s, best_objective=1454827.872800, note=checkpoint
generation=1899, runtime=14830.56s, best_objective=1454827.872800, note=checkpoint
generation=1900, runtime=14834.00s, best_objective=1454827.872800, note=elitism 1/3
generation=1900, runtime=14834.00s, best_objective=1454827.872800, note=elitism 2/3
generation=1900, runtime=14834.01s, best_objective=1454827.872800, note=elitism 3/3
generation=1900, runtime=14834.01s, best_objective=1454827.872800, note=checkpoint
generation=1901, runtime=14837.77s, best_objective=1454827.872800, note=checkpoint
generation=1902, runtime=14841.11s, best_objective=1454827.872800, note=checkpoint
generation=1903, runtime=14844.90s, best_objective=1454827.872800, note=checkpoint
generation=1904, runtime=14848.49s, best_objective=1454827.872800, note=checkpoint
generation=1905, runtime=14851.99s, best_objective=1454827.872800, note=checkpoint
generation=1906, runtime=14855.60s, best_objective=1454827.872800, note=checkpoint
generation=1907, runtime=14859.34s, best_objective=1454827.872800, note=checkpoint
generation=1908, runtime=14862.68s, best_objective=1454827.872800, note=checkpoint
generation=1909, runtime=14866.02s, best_objective=1454827.872800, note=checkpoint
generation=1910, runtime=14869.57s, best_objective=1454827.872800, note=checkpoint
generation=1911, runtime=14872.93s, best_objective=1454827.872800, note=checkpoint
generation=1912, runtime=14876.62s, best_objective=1454827.872800, note=checkpoint
generation=1913, runtime=14880.13s, best_objective=1454827.872800, note=checkpoint
generation=1914, runtime=14883.47s, best_objective=1454827.872800, note=checkpoint
generation=1915, runtime=14886.80s, best_objective=1454827.872800, note=checkpoint
generation=1916, runtime=14890.48s, best_objective=1454827.872800, note=checkpoint
generation=1917, runtime=14893.90s, best_objective=1454827.872800, note=checkpoint
generation=1918, runtime=14897.65s, best_objective=1454827.872800, note=checkpoint
generation=1919, runtime=14901.20s, best_objective=1454827.872800, note=checkpoint
generation=1920, runtime=14904.53s, best_objective=1454827.872800, note=checkpoint
generation=1921, runtime=14907.91s, best_objective=1454827.872800, note=checkpoint
generation=1922, runtime=14915.87s, best_objective=1454827.872800, note=checkpoint
generation=1923, runtime=14922.00s, best_objective=1454827.872800, note=checkpoint
generation=1924, runtime=14926.46s, best_objective=1454827.872800, note=checkpoint
generation=1925, runtime=14930.84s, best_objective=1454827.872800, note=checkpoint
generation=1926, runtime=14934.51s, best_objective=1454827.872800, note=checkpoint
generation=1927, runtime=14938.87s, best_objective=1454827.872800, note=checkpoint
generation=1928, runtime=14942.28s, best_objective=1454827.872800, note=checkpoint
generation=1929, runtime=14945.64s, best_objective=1454827.872800, note=checkpoint
generation=1930, runtime=14949.41s, best_objective=1454827.872800, note=checkpoint
generation=1931, runtime=14953.17s, best_objective=1454827.872800, note=checkpoint
generation=1932, runtime=14958.09s, best_objective=1454827.872800, note=checkpoint
generation=1933, runtime=14962.12s, best_objective=1454827.872800, note=checkpoint
generation=1934, runtime=14965.40s, best_objective=1454827.872800, note=checkpoint
generation=1935, runtime=14968.77s, best_objective=1454827.872800, note=checkpoint
generation=1936, runtime=14972.40s, best_objective=1454827.872800, note=checkpoint
generation=1937, runtime=14976.19s, best_objective=1454827.872800, note=checkpoint
generation=1938, runtime=14979.69s, best_objective=1454827.872800, note=checkpoint
generation=1939, runtime=14983.17s, best_objective=1454827.872800, note=checkpoint
generation=1940, runtime=14986.62s, best_objective=1454827.872800, note=checkpoint
generation=1941, runtime=14990.61s, best_objective=1454827.872800, note=checkpoint
generation=1942, runtime=14994.13s, best_objective=1454827.872800, note=checkpoint
generation=1943, runtime=14997.90s, best_objective=1454827.872800, note=checkpoint
generation=1944, runtime=15001.41s, best_objective=1454827.872800, note=checkpoint
generation=1945, runtime=15005.06s, best_objective=1454827.872800, note=checkpoint
generation=1946, runtime=15008.93s, best_objective=1454827.872800, note=checkpoint
generation=1947, runtime=15013.14s, best_objective=1454827.872800, note=checkpoint
generation=1948, runtime=15017.02s, best_objective=1454827.872800, note=checkpoint
generation=1949, runtime=15021.02s, best_objective=1454827.872800, note=checkpoint
generation=1950, runtime=15024.57s, best_objective=1454827.872800, note=elitism 1/3
generation=1950, runtime=15024.58s, best_objective=1454827.872800, note=elitism 2/3
generation=1950, runtime=15024.59s, best_objective=1454827.872800, note=elitism 3/3
generation=1950, runtime=15024.59s, best_objective=1454827.872800, note=checkpoint
generation=1951, runtime=15027.93s, best_objective=1454827.872800, note=checkpoint
generation=1952, runtime=15031.77s, best_objective=1454827.872800, note=checkpoint
generation=1953, runtime=15037.42s, best_objective=1454827.872800, note=checkpoint
generation=1954, runtime=15043.28s, best_objective=1454827.872800, note=checkpoint
generation=1955, runtime=15048.07s, best_objective=1454827.872800, note=checkpoint
generation=1956, runtime=15052.29s, best_objective=1454827.872800, note=checkpoint
generation=1957, runtime=15056.13s, best_objective=1454827.872800, note=checkpoint
generation=1958, runtime=15060.26s, best_objective=1454827.872800, note=checkpoint
generation=1959, runtime=15064.15s, best_objective=1454827.872800, note=checkpoint
generation=1960, runtime=15067.51s, best_objective=1454827.872800, note=checkpoint
generation=1961, runtime=15070.93s, best_objective=1454827.872800, note=checkpoint
generation=1962, runtime=15074.49s, best_objective=1454827.872800, note=checkpoint
generation=1963, runtime=15078.17s, best_objective=1454827.872800, note=checkpoint
generation=1964, runtime=15081.52s, best_objective=1454827.872800, note=checkpoint
generation=1965, runtime=15084.95s, best_objective=1454827.872800, note=checkpoint
generation=1966, runtime=15088.34s, best_objective=1454827.872800, note=checkpoint
generation=1967, runtime=15091.79s, best_objective=1454827.872800, note=checkpoint
generation=1968, runtime=15095.51s, best_objective=1454827.872800, note=checkpoint
generation=1969, runtime=15098.92s, best_objective=1454827.872800, note=checkpoint
generation=1970, runtime=15102.33s, best_objective=1454827.872800, note=checkpoint
generation=1971, runtime=15105.82s, best_objective=1454827.872800, note=checkpoint
generation=1972, runtime=15109.29s, best_objective=1454827.872800, note=checkpoint
generation=1973, runtime=15112.72s, best_objective=1454827.872800, note=checkpoint
generation=1974, runtime=15116.99s, best_objective=1454827.872800, note=checkpoint
generation=1975, runtime=15120.40s, best_objective=1454827.872800, note=checkpoint
generation=1976, runtime=15123.75s, best_objective=1454827.872800, note=checkpoint
generation=1977, runtime=15127.29s, best_objective=1454827.872800, note=checkpoint
generation=1978, runtime=15130.64s, best_objective=1454827.872800, note=checkpoint
generation=1979, runtime=15133.98s, best_objective=1454827.872800, note=checkpoint
generation=1980, runtime=15138.30s, best_objective=1454827.872800, note=checkpoint
generation=1981, runtime=15141.70s, best_objective=1454827.872800, note=checkpoint
generation=1982, runtime=15145.14s, best_objective=1454827.872800, note=checkpoint
generation=1983, runtime=15148.65s, best_objective=1454827.872800, note=checkpoint
generation=1984, runtime=15152.13s, best_objective=1454827.872800, note=checkpoint
generation=1985, runtime=15155.77s, best_objective=1454827.872800, note=checkpoint
generation=1986, runtime=15159.26s, best_objective=1454827.872800, note=checkpoint
generation=1987, runtime=15162.65s, best_objective=1454827.872800, note=checkpoint
generation=1988, runtime=15166.17s, best_objective=1454827.872800, note=checkpoint
generation=1989, runtime=15169.80s, best_objective=1454827.872800, note=checkpoint
generation=1990, runtime=15173.11s, best_objective=1454827.872800, note=checkpoint
generation=1991, runtime=15176.80s, best_objective=1454827.872800, note=checkpoint
generation=1992, runtime=15180.35s, best_objective=1454827.872800, note=checkpoint
generation=1993, runtime=15183.86s, best_objective=1454827.872800, note=checkpoint
generation=1994, runtime=15187.61s, best_objective=1454827.872800, note=checkpoint
generation=1995, runtime=15191.26s, best_objective=1454827.872800, note=checkpoint
generation=1996, runtime=15194.83s, best_objective=1454827.872800, note=checkpoint
generation=1997, runtime=15198.81s, best_objective=1454827.872800, note=checkpoint
generation=1998, runtime=15204.44s, best_objective=1454827.872800, note=checkpoint
generation=1999, runtime=15208.52s, best_objective=1454827.872800, note=checkpoint
generation=2000, runtime=15212.96s, best_objective=1454827.872800, note=elitism 1/3
generation=2000, runtime=15212.97s, best_objective=1454827.872800, note=elitism 2/3
generation=2000, runtime=15212.98s, best_objective=1454827.872800, note=elitism 3/3
generation=2000, runtime=15212.99s, best_objective=1454827.872800, note=checkpoint
generation=2000, runtime=15212.99s, best_objective=1454827.872800, note=finished
